spl_id,set_id,product_names,generic_names,manufacturer,appr_num,active_ingredients,routes,dosage_forms,market_categories,doc_type,revised_date,is_rld,is_rs
a139d04a-25e0-499f-8bfb-43328f560410,d5bd3e97-b3f6-4bc2-9fb7-02921be35cdb,Methadone Hydrochloride,Methadone Hydrochloride,"VistaPharm, LLC",ANDA040088,METHADONE HYDROCHLORIDE,,CONCENTRATE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
4b8f0a9c-ab80-1c57-e063-6294a90a8f1b,411b0949-3a5e-2a4b-e063-6394a90abcbf,RAPIBLYK,landiolol,"AOP Health US, LLC",NDA217202,LANDIOLOL HYDROCHLORIDE,,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,1,1
4abb620f-2f08-605d-e063-6394a90a9a7e,9111d695-9f3a-4b07-9daa-c1339b16acb3,Pregabalin,Pregabalin,REMEDYREPACK INC.,ANDA209743,PREGABALIN,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
4ab8d0dd-0947-3d29-e063-6294a90ab17a,915cee37-536c-4761-bdb9-b96c7ee0f956,GABAPENTIN,GABAPENTIN,REMEDYREPACK INC.,ANDA090007,GABAPENTIN,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
4ab8510c-0de1-0008-e063-6394a90ab878,0c4b59f1-92a8-44f8-8b4c-691f35777460,Pravastatin Sodium,Pravastatin Sodium,REMEDYREPACK INC.,ANDA076056,PRAVASTATIN SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
4ab6c45a-7fe1-1d11-e063-6394a90a7bbd,c08b37c3-5f01-47ed-9508-02813bbd008b,Ciprofloxacin,Ciprofloxacin,REMEDYREPACK INC.,ANDA076558,CIPROFLOXACIN HYDROCHLORIDE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
4ab50ad6-9813-7ab0-e063-6294a90af6c7,44b6cefc-7638-4437-95e7-8f239f66a9d4,Ciprofloxacin,Ciprofloxacin,REMEDYREPACK INC.,ANDA076558,CIPROFLOXACIN HYDROCHLORIDE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
44a43f0d-b534-47ea-b8f8-3369f4b8403b,5bb502aa-014f-4a36-8972-42a9439168fe,REZENOPY,naloxone HCl,Scienture LLC,NDA215487,NALOXONE HYDROCHLORIDE,,SPRAY,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,1,1
3a067d79-b8ce-4293-b110-f4f6c1614b1e,1c5d9514-641a-4c72-a79a-96a0fe5d6fbd,Guanfacine extended-release,guanfacine,Bryant Ranch Prepack,ANDA205430,GUANFACINE HYDROCHLORIDE,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
26c0009a-da21-48b0-a02a-2161e335a2c7,483f6fca-e04e-4086-aa44-a361322b811d,Amoxicillin and Clavulanate Potassium,Amoxicillin and Clavulanate Potassium,A-S Medication Solutions,ANDA065191,CLAVULANIC ACID; AMOXICILLIN,,"POWDER, FOR SUSPENSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
009f5e49-4075-974b-1178-42875743658a,3cee3c08-ed60-06c5-ac49-103b7ad2ef5f,Ceftaroline Fosamil,Ceftaroline Fosamil,Apotex Corp.,ANDA208075,Ceftaroline Fosamil,,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-13,0,0
cd2013fe-0d04-4a5f-9c58-ef1eee3a68bf,9d4e886e-edec-471d-b619-bf4828a6b7ce,"carbidopa, levodopa and entacapone","carbidopa, levodopa and entacapone",Alembic Pharmaceuticals Inc.,ANDA218535,ENTACAPONE; LEVODOPA; CARBIDOPA,,"TABLET, FILM COATED",,Human Prescription Drug Label,2026-02-12,0,0
c7a608da-8023-4dbc-9824-63de1cdba2bf,3e6b9d55-f9bb-4bf2-bc6c-975cc0d94d23,Fluoxetine,Fluoxetine Hydrochloride,A-S Medication Solutions,ANDA204597,FLUOXETINE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-12,0,0
c3f193eb-06ae-4937-a20a-db57b6c91320,f54b250d-bd15-483b-b191-a664291382c1,METOPROLOL TARTRATE,METOPROLOL TARTRATE,"Exelan Pharmaceuticals, Inc.",ANDA200981,METOPROLOL TARTRATE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-12,0,0
7d1ab27d-a0ee-41d0-96b0-113fc6258c26,8bce45db-dea7-4090-9d64-8b11b08d963e,Amoxicillin,Amoxicillin,A-S Medication Solutions,ANDA065322,AMOXICILLIN,,"POWDER, FOR SUSPENSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-12,0,0
4aa2e667-c4dc-c260-e063-6294a90ab59c,d92dc643-37b1-4d1e-8fc0-cfb27c3e2702,Metoprolol Succinate,Metoprolol Succinate,BluePoint Laboratories,ANDA213854,,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-12,0,0
05c83d3b-7fcd-4b70-a5a8-7c489c386dee,575be3c8-c9f6-45ec-bb2e-3a56aebee494,Microwell,LACTOBACILLUS ACIDOPHILUS,"Blue Heron Pharmaceuticals, LLC",,LACTOBACILLUS ACIDOPHILUS,,CAPSULE,,DIETARY SUPPLEMENT,2026-02-12,0,0
e8e7c1c3-9bd1-4752-9ad9-da0a73c12a0a,e0ddcfbc-c9d8-45b1-9c11-0d1eff8c1e9e,Benazepril Hydrochloride,Benazepril Hydrochloride,Amneal Pharmaceuticals of New York LLC,ANDA076820,BENAZEPRIL HYDROCHLORIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
6800cc90-07b3-4811-90f4-0bcfb9bee8f1,03ebeabb-8386-4af4-3086-bdf3c3fc4a5a,Magnesium Sulfate in Dextrose,Magnesium Sulfate in Dextrose,"Hospira, Inc.",NDA020488,MAGNESIUM SULFATE HEPTAHYDRATE,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,1,1
4a998b77-d97a-1d34-e063-6394a90a5a96,886a7f97-60a4-4206-a6c7-5206069ed487,Sdamlo,amlodipine,"Pangea Pharmaceuticals, LLC",NDA219531,AMLODIPINE BESYLATE,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,1,1
4a996c97-9beb-712a-e063-6294a90a1994,240c4744-e58c-4c08-93ad-8d6418c4f8a9,Lidocaine Hydrochloride,Lidocaine Hydrochloride,Anthea Pharma Private Limited,ANDA219535,,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
4a962fc0-b789-b98a-e063-6294a90a15db,24aea499-c6f1-9200-e063-6394a90a9db6,Tramadol Hydrochloride,Tramadol Hydrochloride,"Golden State Medical Supply, Inc.",ANDA075977,TRAMADOL HYDROCHLORIDE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
4a935e59-bd47-9aae-e063-6394a90aad58,d34362ed-e821-4c55-9f8c-3dfb772b1b2a,Fluoxetine,Fluoxetine,"Chartwell Governmental & Specialty RX, LLC",ANDA076458,FLUOXETINE HYDROCHLORIDE,,LIQUID,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
4a900d2c-12d3-6bfa-e063-6294a90af009,03586c40-eb32-45c5-beb7-6762a6b78790,Anastrozole,Anastrozole,Accord Healthcare Inc.,ANDA090568,ANASTROZOLE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
4a8ff78d-a0cb-f177-e063-6394a90afa2d,4a900d2c-12d1-6bfa-e063-6294a90af009,Metoprolol Succinate,Metoprolol Succinate,"NuCare Pharmaceuticals,Inc.",ANDA216916,,,"TABLET, FILM COATED, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
4a8e8fa1-70f9-ff7a-e063-6294a90a6e45,83297e2e-9199-4b3d-9f44-a921787758fe,LAMOTRIGINE,lamotrigine,"Sun Pharmaceutical Industries, Inc.",ANDA219677,LAMOTRIGINE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
40d4ed67-c51d-40d0-8a32-ecfdbf069f9a,b418946a-1ab4-4d89-a012-d94fc361a3c4,ZYPREXA Zydis; Zyprexa; ZYPREXA Intramuscular,Olanzapine,H2-Pharma LLC,NDA020592,Olanzapine,,"TABLET; TABLET, ORALLY DISINTEGRATING; INJECTION, POWDER, FOR SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,1,1
0e0defca-901d-4b4b-ac96-ac72fcfe4303,33ad1eb2-1f05-461c-b01d-82dee4231556,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,Major Pharmaceuticals,ANDA210766,POTASSIUM CHLORIDE,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
0aa120d1-67cb-4be7-8884-d716d8b2b8ab,8d0e1b59-bd1e-4c6e-9a95-e8143ee076bf,Nelarabine,Nelarabine,Amneal Pharmaceuticals LLC,ANDA216346,NELARABINE,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-11,0,0
e835d1de-642e-4ea7-98ff-390effd8331f,b48630b1-5208-4d00-b56f-21701f223758,SILDENAFIL CITRATE,SILDENAFIL,Torrent Pharmaceuticals Limited,ANDA091448,SILDENAFIL CITRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,0
e10b90de-4a0a-413e-a5f9-6978a183b568,636665be-9d7e-443a-8134-e8cc47e6ba24,Olanzapine,Olanzapine,Aurobindo Pharma Limited,ANDA202050,OLANZAPINE,,TABLET,,Human Prescription Drug Label,2026-02-10,0,0
db93edb4-792e-4925-9002-90978afa8cb1,b4736dbc-b7c8-4b33-b7a8-a47c5654a127,ATROPINE,atropine sulfate,A-S Medication Solutions,ANDA214752,ATROPINE SULFATE,,SOLUTION/ DROPS,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,1
a4e99a96-8609-4a3c-987a-42be7d2e1dab,8181bb7a-d917-4388-bcb0-a74671b07b06,Naproxen sodium,Naproxen sodium,A-S Medication Solutions,ANDA078486,NAPROXEN SODIUM,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,0
9de936f2-fd38-401b-a195-960f037b5e8c,07cda4a1-0eb5-491e-8d16-4e6a6feb93ac,Guanfacine extended-release,guanfacine,Bryant Ranch Prepack,ANDA205430,GUANFACINE HYDROCHLORIDE,,"TABLET, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,0
4b940e23-e88d-47fd-9f76-bf3389e59847,7ebcee8e-1f4c-4dcb-8000-e40972135a89,Amlodipine Besylate and Benazepril Hydrochloride,Amlodipine Besylate and Benazepril Hydrochloride,A-S Medication Solutions,ANDA077183,AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,0
4a7c3ea5-24e9-8ace-e063-6294a90a879d,1be1b5d2-eb2c-1d02-e063-6294a90adbba,Carvedilol Phosphate,Carvedilol Phosphate,AvKARE,ANDA204717,CARVEDILOL PHOSPHATE,,"CAPSULE, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,0
4a7b8bfd-a6d6-21f8-e063-6394a90a380c,9f7b0a28-f937-4d4d-b793-ca3468bd28e0,buprenorphine hydrochloride,buprenorphine hydrochloride,REMEDYREPACK INC.,ANDA090279,BUPRENORPHINE HYDROCHLORIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-10,0,0
fd057210-bc2c-44d5-bf5d-b1f0a408a946,4f222ee5-df03-46d5-a060-c63565b7186f,Methylene blue,Methylene Blue,Hikma Pharmaceuticals USA Inc.,ANDA216959,METHYLENE BLUE,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,0
56f17510-d9f4-4c5e-8bb7-ba083aaf9233,ce3ef5cf-3087-4d92-9d94-9eb8287228db,VFEND,voriconazole,Roerig,NDA021266,VORICONAZOLE,,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION; TABLET, FILM COATED; POWDER, FOR SUSPENSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,1,1
4aa880a4-7ec1-9155-e063-6394a90a8f3e,4aa880a4-7ec0-9155-e063-6394a90a8f3e,Metformin Hydrochloride,Metformin Hydrochloride,"Method Pharmaceuticals, LLC.",ANDA203769,METFORMIN HYDROCHLORIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,0
4a6bc744-473b-173b-e063-6294a90ae4d2,16ca7bbd-45aa-2df2-e063-6394a90a34a6,LIDOTHOL,lidocaine and menthol,Clinic Pharma,,LIDOCAINE; MENTHOL,,PATCH,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,0
4a675041-f691-5dcf-e063-6394a90a87c4,66d451fe-2436-494c-80c5-4528c8e34369,Fluorouracil,Fluorouracil,"Accord Healthcare, Inc.",ANDA040743,FLUOROURACIL,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,0
4a6723ea-dd4c-3f28-e063-6394a90a7378,8eff167f-203a-4a81-b2fc-d8773bc3555e,Fluorouracil,Fluorouracil,"Accord Healthcare, Inc.",ANDA040798,FLUOROURACIL,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,0
4a5fc1fb-f45b-4ffd-e063-6294a90a1ba5,240c4744-e58c-4c08-93ad-8d6418c4f8a9,Lidocaine Hydrochloride,Lidocaine Hydrochloride,Anthea Pharma Private Limited,ANDA219535,,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,0
4a5e9691-7284-6bcd-e063-6294a90aadfc,26cf6872-f4d4-41dd-8957-a000f13efbb3,Liothyronine Sodium,Liothyronine Sodium,ASCLEMED USA INC.,ANDA200295,LIOTHYRONINE SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-09,0,1
f8429e6b-f73d-4f29-8e2e-f8910cfba41d,6cccf229-9611-4b6f-8f1b-acc8ff1ed3f8,Buprenorphine and Naloxone,Buprenorphine and Naloxone,"Actavis Pharma, Inc.",ANDA091422,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE DIHYDRATE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
84ceb815-abd5-4073-9509-2bbd61c34af8,860e0ee0-b24f-4eff-b196-b9b03b37d3d5,Metoprolol succinate,Metoprolol succinate,Bryant Ranch Prepack,ANDA078889,,,"TABLET, FILM COATED, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
6af55316-950c-402a-b479-4fdf6bc662cd,2e331641-ec26-4d76-b16b-a9863c767afe,GABAPENTIN,Gabapentin,Bryant Ranch Prepack,ANDA214957,GABAPENTIN,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
4b1e4682-4771-4ac0-afe3-4eaa71130562,d8b69cc9-bdee-4e24-a3d8-d1887de5a17d,Labetalol Hydrochloride,Labetalol Hydrochloride,Bryant Ranch Prepack,ANDA075215,LABETALOL,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
4a2fe11b-eabd-76bd-e063-6394a90ab568,10f411d3-a81e-074a-e063-6294a90ab547,ILEVRO,nepafenac,"Harrow Eye, LLC",NDA203491,NEPAFENAC,,SUSPENSION/ DROPS,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,1,1
4a2e2cbc-ee5c-94ed-e063-6294a90aef55,4a2e2c4b-85aa-9b30-e063-6294a90a7bd9,Atovaquone Oral Suspension,Atovaquone,Kesin Pharma Corporation,ANDA210510,ATOVAQUONE,,SUSPENSION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
4a2cbed1-d548-b830-e063-6394a90a0ee6,d1f97615-e888-421e-b50a-95a87a1965ff,Memantine Hydrochloride,Memantine Hydrochloride,"Chartwell Governmental & Specialty RX, LLC.",ANDA204033,MEMANTINE HYDROCHLORIDE,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,1
4a2c874e-7fc0-212b-e063-6294a90a7b66,7e400611-7432-4911-8662-1f0a740f76bb,Pravastatin Sodium,Pravastatin Sodium,REMEDYREPACK INC.,ANDA076056,PRAVASTATIN SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
4a2baf2b-9abf-e333-e063-6294a90a110c,4a2bba2d-9b7a-f43a-e063-6294a90af80e,Amlodipine Besylate,Amlodipine Besylate,"Aphena Pharma Solutions - Tennessee, LLC		",ANDA076719,AMLODIPINE BESYLATE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
4a2bac52-0c12-93ee-e063-6394a90a0730,4a2bad30-e7cf-c48a-e063-6294a90a5f47,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,"NuCare Pharmaceuticals, Inc.",ANDA090548,ATORVASTATIN CALCIUM PROPYLENE GLYCOL SOLVATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-06,0,0
b09170c8-4ca1-4e5e-9c29-cbb36a3f585d,ed6624a9-0b73-4a21-bf13-a8add2081d02,Voriconazole,Voriconazole,Amneal Pharmaceuticals LLC,ANDA205034,VORICONAZOLE,,"POWDER, FOR SUSPENSION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
4a1dfd1d-ecea-5946-e063-6394a90ad0fc,14c14694-6149-40a8-aff2-660d39f7e0c1,HAPEE FRESH GREEN OUTBURST 100; HAPEE FRESH GREEN OUTBURST 150; HAPEE FRESH AND COOL WHITE 150; HAPEE FRESH AND COOL WHITE 100; HAPEE EXPLOSIVE MENTHOL RED 150; HAPEE GUMTECT GUM CARE; HAPEE OUTRAGEOUS BLUE CHILL 150; HAPEE GUMTECT SENSITIVE 100,SODIUM MONOFLUOROPHOSPHATE,LAMOIYAN CORPORATION,M021,SODIUM FLUORIDE; SODIUM MONOFLUOROPHOSPHATE; POTASSIUM NITRATE,,"GEL, DENTIFRICE",,HUMAN OTC DRUG LABEL,2026-02-05,0,0
4a16df46-6bfb-37c2-e063-6394a90a9525,cac17277-3481-4661-935f-efc48fff534c,Fluoxetine,Fluoxetine,"Chartwell RX, LLC",ANDA076458,FLUOXETINE HYDROCHLORIDE,,LIQUID,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
4a16ce66-f7bf-0dbb-e063-6394a90ac907,545ec40d-2db1-4581-b3ec-ce195e5f5400,Warfarin Sodium,Warfarin,REMEDYREPACK INC.,ANDA202202,WARFARIN SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
4a152b72-65fd-e48b-e063-6394a90a1b84,a4cf3107-5646-4b91-8aae-94548e4409ef,Warfarin Sodium,Warfarin,REMEDYREPACK INC.,ANDA202202,WARFARIN SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
4a15237c-a80a-c61c-e063-6394a90a93c0,8ee94789-72d2-4c42-9dbd-0501e9767d97,Warfarin Sodium,Warfarin,REMEDYREPACK INC.,ANDA202202,WARFARIN SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
4a14fc67-5718-ab7a-e063-6394a90ae5ec,884cdbf6-0a52-4126-8e14-b0d7c9367e33,Warfarin Sodium,Warfarin,REMEDYREPACK INC.,ANDA202202,WARFARIN SODIUM,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
4a13e11b-5f03-a0c1-e063-6294a90aa2f6,0ef807d2-5d66-40c2-be3e-ff6176a35295,Escitalopram,Escitalopram,REMEDYREPACK INC.,ANDA078032,ESCITALOPRAM OXALATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-05,0,0
a15bc4c8-c35a-4805-9a97-ff5cf80758bb,667fc1f2-6ccf-4373-89d8-6a064ee7509e,Sotalol Hydrochloride,Sotalol Hydrochloride,Bryant Ranch Prepack,ANDA075563,SOTALOL HYDROCHLORIDE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
9df091ac-075e-456c-9f09-faf11d1c4b0a,b4a1ca8a-2d22-4c54-9193-eab4e75ba7db,ICOSAPENT ETHYL,Icosapent ethyl,Bryant Ranch Prepack,ANDA216811,ICOSAPENT ETHYL,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
4a065965-43be-e0e3-e063-6294a90ad76a,76a6ff21-7157-4213-8073-35837a3ac07e,Olanzapine,Olanzapine,REMEDYREPACK INC.,ANDA202862,OLANZAPINE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
4a034c6c-ff07-6450-e063-6294a90a843a,9eb6b0d1-b301-4847-88f5-f8613d550ecc,Olanzapine,Olanzapine,REMEDYREPACK INC.,ANDA202862,OLANZAPINE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fe33c0-b2ae-e0c1-e063-6294a90a36a4,2ffee7e7-bfa0-4933-9baf-7df55080816e,Pregabalin,Pregabalin,Advagen Pharma Ltd.,ANDA215249,PREGABALIN,,"TABLET, FILM COATED, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fe26b4-1dcb-832f-e063-6294a90a6195,ab4c1f36-82fa-40a2-a31a-227875d0f382,Oxcarbazepine,Oxcarbazepine,Advagen Pharma Ltd.,ANDA207717,OXCARBAZEPINE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fdadf9-f6ac-1fc3-e063-6294a90a2c09,2c1c465c-d008-470e-aa48-8b44bd60751c,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,Advagen Pharma Ltd,ANDA218321,FLUTICASONE PROPIONATE,,SPRAY,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fd0cc5-980e-c7d1-e063-6394a90a85c0,dc998a9c-0770-111b-e053-2a95a90a88a4,Sildenafil,sildenafil,Reyoung Corporation,ANDA208494,SILDENAFIL CITRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fd09a5-aa09-e807-e063-6294a90af3d9,a97ebf51-4f68-4426-9958-5c59f91b1d47,Fenofibrate,Fenofibrate,"Westminster Pharmaceuticals, LLC",ANDA207803,FENOFIBRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fce536-9885-9845-e063-6394a90af375,edace25a-3296-9ca7-dcb8-d0698f65840d,Fenofibrate,Fenofibrate,Bostal LLC,ANDA207803,FENOFIBRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fcc8a4-31aa-6975-e063-6394a90a9389,d155c739-6870-4938-ba91-8c1b4b90afe4,Solifenacin Succinate,solifenacin succinate; solifenacin succiate,Bostal LLC,ANDA210281,SOLIFENACIN SUCCINATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fc9e85-3dc2-064f-e063-6294a90af582,78509a43-a907-4359-9022-f38c4f765880,N/A,Tadalafil,Bostal LLC,ANDA208824,TADALAFIL,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fc9324-58cc-2875-e063-6394a90a5363,428bbcff-0faf-499c-81b2-6ac76c0687c0,Sildenafil,sildenafil,Bostal LLC,ANDA208494,SILDENAFIL CITRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49fc4d28-ef67-e6ac-e063-6394a90a0020,f3c09979-a44a-4197-97d2-29a207b6fc73,Ranolazine,RANOLAZINE,SunGen Pharma LLC,ANDA212781,RANOLAZINE,,"TABLET, FILM COATED, EXTENDED RELEASE",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
49f726ff-d8e7-7781-e063-6294a90a36f9,49f726ec-e51b-7516-e063-6294a90ae684,brivaracetam,brivaracetam,Solaris Pharma Corporation,ANDA214748,BRIVARACETAM,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
48423caf-4df2-4653-a8ed-b28462757ed3,04766f1d-7a69-49ed-8fd3-1a6305505d47,Citalopram,Citalopram,Torrent Pharmaceuticals Limited,ANDA078216,CITALOPRAM HYDROBROMIDE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-04,0,0
dfa24eae-037c-41c4-b423-96a3c1436fa4,7243bf2c-2c44-4dff-8a9e-d788d31dca86,Acetaminophen,Acetaminophen,Hikma Pharmaceuticals USA Inc.,ANDA202605,ACETAMINOPHEN,,"INJECTION, SOLUTION",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
6e474aba-29da-4afb-801c-000ca4393f74,57627ea9-3b14-4428-ad95-6ea25ecaef31,Brivaracetam,Brivaracetam,"PAI Holdings, LLC dba PAI Pharma",ANDA218494,BRIVARACETAM,,SOLUTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
4a02d857-976b-b4c7-e063-6294a90a655b,fc6de1a6-26aa-47ac-a5d2-bf127a6ca563,Metaxalone,Metaxalone,INA Pharmaceutics Inc,NDA022503,METAXALONE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,1,1
49f14ddb-86af-3800-e063-6294a90a9058,7e7261d7-4902-4bb5-a268-6c358890f963,ziprasidone hydrochloride,ziprasidone hydrochloride,REMEDYREPACK INC.,ANDA077565,ZIPRASIDONE HYDROCHLORIDE,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
49f0d87f-9010-9aa8-e063-6394a90aa3ce,de4916c5-bdc8-4da9-a857-a319882a831a,Epinephrine,Epinephrine,REMEDYREPACK INC.,ANDA090589,EPINEPHRINE,,INJECTION,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
49eed194-0dfa-5136-e063-6394a90a88e4,5bcdc9d3-8827-4d05-8783-4519f1b284a3,Metaxalone,Metaxalone,Sportpharm LLC,ANDA203695,METAXALONE,,TABLET,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
49eebaaa-228c-8306-e063-6294a90af0e9,528a6f12-9878-4005-8fc2-5997adbb287f,Celecoxib,Celecoxib,Sportpharm LLC,ANDA205129,CELECOXIB,,CAPSULE,,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
49eea298-a482-2a2e-e063-6394a90a4a1a,5f9e13f5-69ee-4220-90d9-31fa8660d880,Azithromycin,Azithromycin,Sportpharm LLC,ANDA065225,AZITHROMYCIN MONOHYDRATE,,"TABLET, FILM COATED",,HUMAN PRESCRIPTION DRUG LABEL,2026-02-03,0,0
